Chart	Action	ItemName	ChartingLa	Latitude	Longitude	LatDD	LongDD	PublishedD	Kapp	RNCPanel	RNCPosted
12343	Add	Regulated Navigation Area PT 1 OF 9	(Chart No. 1: N1.2)	N 41 04' 17.370"	W 073 55' 13.160"	41.07149	-73.92032	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 2 OF 9	(Chart No. 1: N1.2)	N 41 04' 10.970"	W 073 55' 05.050"	41.06971	-73.91807	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 3 OF 9	(Chart No. 1: N1.2)	N 41 04' 10.030"	W 073 55' 03.420"	41.06945	-73.91762	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 4 OF 9	(Chart No. 1: N1.2)	N 41 04' 07.140"	W 073 54' 54.480"	41.06865	-73.91513	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 5 OF 9	(Chart No. 1: N1.2)	N 41 04' 05.300"	W 073 54' 43.180"	41.06814	-73.91199	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 6 OF 9	(Chart No. 1: N1.2)	N 41 04' 04.720"	W 073 52' 22.520"	41.06798	-73.87292	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 7 OF 9	(Chart No. 1: N1.2)	N 41 04' 02.520"	W 073 52' 16.130"	41.06737	-73.87115	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 8 OF 9	(Chart No. 1: N1.2)	N 41 03' 59.740"	W 073 52' 10.830"	41.06659	-73.86967	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 9 OF 9	(Chart No. 1: N1.2)	N 41 03' 54.390"	W 073 52' 03.260"	41.06511	-73.86757	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 1 OF 9	(Chart No. 1: N1.2)	N 41 04' 34.790"	W 073 55' 03.260"	41.07633	-73.91757	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 2 OF 9	(Chart No. 1: N1.2)	N 41 04' 33.620"	W 073 55' 01.520"	41.076	-73.91709	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 3 OF 9	(Chart No. 1: N1.2)	N 41 04' 26.140"	W 073 54' 53.960"	41.07393	-73.91499	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 4 OF 9	(Chart No. 1: N1.2)	N 41 04' 23.760"	W 073 54' 50.570"	41.07327	-73.91405	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 5 OF 9	(Chart No. 1: N1.2)	N 41 04' 21.580"	W 073 54' 43.770"	41.07266	-73.91216	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 6 OF 9	(Chart No. 1: N1.2)	N 41 04' 20.960"	W 073 52' 20.170"	41.07249	-73.87227	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 7 OF 9	(Chart No. 1: N1.2)	N 41 04' 20.310"	W 073 52' 15.830"	41.07231	-73.87106	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 8 OF 9	(Chart No. 1: N1.2)	N 41 04' 16.760"	W 073 52' 04.520"	41.07132	-73.86792	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area PT 9 OF 9	(Chart No. 1: N1.2)	N 41 04' 13.840"	W 073 51' 59.440"	41.07051	-73.86651	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Add	Regulated Navigation Area Label	REGULATED NAVIGATION AREA 165.T01-0174 (see note A)	N 41 03' 57.000"	W 073 53' 02.000"	41.06583	-73.88389	LNM 02/14, 1st Dist	2230	12343_1	1/16/2014
12343	Delete	Accurate Landmark	STACK   (Chart No. 1: E2)	N 40 56' 51.211"	W 073 54' 01.682"	40.94756	-73.90047	LNM 50/13, 1st Dist	2230	12343_1	12/16/2013
12343	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 50.752"	W 073 54' 00.547"	40.94743	-73.90015	LNM 50/13, 1st Dist	2230	12343_1	12/16/2013
12343	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 48.412"	W 073 54' 02.242"	40.94678	-73.90062	LNM 50/13, 1st Dist	2230	12343_1	12/16/2013
12343	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 46.898"	W 073 54' 03.391"	40.94636	-73.90094	LNM 50/13, 1st Dist	2230	12343_1	12/16/2013
12343	Change	Tabulation - Tarrytown Harbor Channel Depths	Tabulation - Tarrytown Harbor Channel Depths	N 41 04' 39.000"	W 073 58' 28.200"	41.0775	-73.9745	LNM 51/13, 1st Dist	2230	12343_1	12/13/2013
12343	Add	Mooring Buoy	(Chart No. 1: Q40)	N 41 04' 45.060"	W 073 54' 03.240"	41.07918	-73.9009	LNM 32/13, 1st Dist	2230	12343_1	8/8/2013
12343	Add	Mooring Buoy	(Chart No. 1: Q40)	N 41 03' 34.320"	W 073 53' 40.020"	41.05953	-73.89445	LNM 32/13, 1st Dist	2230	12343_1	8/8/2013
12343	Add	Submarine Cable  PT 1 OF 5	Chart No. 1: L30.1	N 41 02' 36.200"	W 073 53' 47.600"	41.04339	-73.89655	LNM 33/13, 1st Dist	2230	12343_1	8/5/2013
12343	Add	Submarine Cable  PT 2 OF 5	Chart No. 1: L30.1	N 41 02' 37.700"	W 073 53' 46.600"	41.0438	-73.89628	LNM 33/13, 1st Dist	2230	12343_1	8/5/2013
12343	Add	Submarine Cable  PT 3 OF 5	Chart No. 1: L30.1	N 41 02' 26.400"	W 073 52' 30.800"	41.04067	-73.87522	LNM 33/13, 1st Dist	2230	12343_1	8/5/2013
12343	Add	Submarine Cable  PT 4 OF 5	Chart No. 1: L30.1	N 41 02' 24.700"	W 073 52' 29.900"	41.0402	-73.87497	LNM 33/13, 1st Dist	2230	12343_1	8/5/2013
12343	Add	Submarine Cable  PT 5 OF 5	Chart No. 1: L30.1	N 41 02' 24.400"	W 073 52' 28.200"	41.04011	-73.8745	LNM 33/13, 1st Dist	2230	12343_1	8/5/2013
12343	Relocate	Bowline Point Marine Terminal South Dolphin Light	Q 15ft Priv	N 41 12' 10.920"	W 073 57' 21.540"	41.20303	-73.95599	LNM 25/13, 1st Dist	2230	12343_1	6/21/2013
12343	Relocate	Bowline Point Marine Terminal North Dolphin Light	Q 15ft Priv	N 41 12' 17.760"	W 073 57' 23.100"	41.20493	-73.95641	LNM 25/13, 1st Dist	2230	12343_1	6/21/2013
12343	Delete	HDR Research Lighted Buoy	Y Fl Y 4s Priv	N 41 12' 46.440"	W 073 57' 26.160"	41.2129	-73.95727	LNM 24/13, 1st Dist	2229	12343_2	6/20/2013
12343	Delete	HDR Research Lighted Buoy	Y Fl Y 4s Priv	N 41 12' 46.440"	W 073 57' 26.160"	41.2129	-73.95727	LNM 24/13, 1st Dist	2230	12343_1	6/20/2013
12343	Delete	Tarrytown South Channel Buoy 1	G C "1"	N 41 04' 19.748"	W 073 52' 34.758"	41.07215	-73.87632	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Delete	Tarrytown South Channel Buoy 2	R N "2"	N 41 04' 17.198"	W 073 52' 33.358"	41.07145	-73.87593	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Change	Tarrytown South Channel Buoy 1	G C "1"	N 41 04' 25.548"	W 073 52' 26.287"	41.07376	-73.87397	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Change	Tarrytown South Channel Buoy 3	G C "3"	N 41 04' 32.898"	W 073 52' 15.607"	41.07581	-73.871	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Change	Tarrytown South Channel Buoy 2	R N "2"	N 41 04' 23.678"	W 073 52' 24.197"	41.07324	-73.87339	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Change	Tarrytown South Channel Buoy 4	R N "4"	N 41 04' 29.338"	W 073 52' 14.867"	41.07482	-73.8708	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Change	Cortlandt Yacht Club Channel Lighted Buoy 1	G "1" Fl G 2s Priv	N 41 14' 44.000"	W 073 57' 24.000"	41.24556	-73.95667	LNM 20/13, 1st Dist	2229	12343_2	5/21/2013
12343	Relocate	Cortlandt Yacht Club Channel Lighted Buoy 1	G "1" Fl G 2s Priv	N 41 14' 44.000"	W 073 57' 24.000"	41.24556	-73.95667	LNM 20/13, 1st Dist	2229	12343_2	5/21/2013
12343	Change	Cortlandt Yacht Club Channel Lighted Buoy 2	R "2" Fl R 2s Priv	N 41 14' 42.000"	W 073 57' 23.000"	41.245	-73.95639	LNM 20/13, 1st Dist	2229	12343_2	5/21/2013
12343	Relocate	Cortlandt Yacht Club Channel Lighted Buoy 2	R "2" Fl R 2s Priv	N 41 14' 42.000"	W 073 57' 23.000"	41.245	-73.95639	LNM 20/13, 1st Dist	2229	12343_2	5/21/2013
12343	Relocate	Tarrytown South Channel Buoy 1	G C "1"	N 41 04' 25.548"	W 073 52' 26.287"	41.07376	-73.87397	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Relocate	Tarrytown South Channel Buoy 2	R N "2"	N 41 04' 23.678"	W 073 52' 24.197"	41.07324	-73.87339	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Relocate	Tarrytown South Channel Buoy 3	G C "3"	N 41 04' 32.898"	W 073 52' 15.607"	41.07581	-73.871	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Relocate	Tarrytown South Channel Buoy 4	R N "4"	N 41 04' 29.338"	W 073 52' 14.867"	41.07482	-73.8708	LNM 20/13, 1st Dist	2230	12343_1	5/21/2013
12343	Delete	Accurate Landmark	TOWER ABAND LT HO	N 41 05' 03.180"	W 073 52' 28.380"	41.08422	-73.87455	LNM 18/13, 1st Dist	2230	12343_1	5/8/2013
12343	Add	Tarrytown Light	Fl 3s 54ft Priv	N 41 05' 03.180"	W 073 52' 28.380"	41.08422	-73.87455	LNM 18/13, 1st Dist	2230	12343_1	5/8/2013
12343	Change	HDR Research Lighted Buoy	W Or Fl 4s Priv	N 41 13' 13.200"	W 073 57' 37.800"	41.22033	-73.9605	LNM 17/13, 1st Dist	2229	12343_2	4/30/2013
12343	Add	Mooring Buoy	(Chart No. 1: Q40)	N 41 04' 35.640"	W 073 53' 37.320"	41.07656	-73.8937	LNM 16/13, 1st Dist	2230	12343_1	4/23/2013
12343	Add	Mooring Buoy	(Chart No. 1: Q40)	N 41 03' 52.860"	W 073 53' 40.140"	41.06468	-73.89449	LNM 16/13, 1st Dist	2230	12343_1	4/23/2013
12343	Change	UWNY Pilot Intake Lighted Hazard Buoy	W Or Fl 4s Priv	N 41 13' 13.200"	W 073 57' 37.680"	41.22033	-73.96046	LNM 16/13, 1st Dist	2229	12343_2	4/23/2013
12343	Relocate	Grassy Point Light	F R Priv	N 41 13' 09.180"	W 073 57' 42.120"	41.21922	-73.9617	LNM 16/13, 1st Dist	2229	12343_2	4/23/2013
12343	Relocate	UWNY Pilot Intake Lighted Hazard Buoy	W Or Fl 4s Priv	N 41 13' 13.200"	W 073 57' 37.680"	41.22033	-73.96046	LNM 16/13, 1st Dist	2229	12343_2	4/23/2013
12343	Change	Chelsea Yacht Club Anchorage Lighted Buoy N	W Or "N" Fl 2s Priv	N 41 33' 21.000"	W 073 58' 16.000"	41.55583	-73.97111	LNM 15/13, 1st Dist	2229	12343_2	4/18/2013
12343	Change	Chelsea Yacht Club Anchorage Lighted Buoy W	W Or "W" Fl 2s Priv	N 41 32' 54.000"	W 073 58' 40.000"	41.54833	-73.97778	LNM 15/13, 1st Dist	2229	12343_2	4/18/2013
12343	Change	Chelsea Yacht Club Obstruction Lighted Buoy S	W Or "S" Fl 2s Priv	N 41 33' 14.000"	W 073 58' 24.000"	41.55389	-73.97334	LNM 15/13, 1st Dist	2229	12343_2	4/18/2013
12345	Delete	Glenwood North Dock Light	Fl R 3s 12ft Priv	N 40 56' 52.400"	W 073 54' 05.400"	40.94789	-73.9015	LNM 16/16, 1st Dist	2228	12345_1	4/21/2016
12345	Delete	Glenwood South Dock Light	Fl R 3s 12ft Priv	N 40 56' 50.000"	W 073 54' 05.900"	40.94722	-73.90164	LNM 16/16, 1st Dist	2228	12345_1	4/21/2016
12345	Relocate	HUDSON RIVER LTD BUOY 4	R "4" Fl R 4s	N 40 53' 35.158"	W 073 55' 19.192"	40.8931	-73.922	LNM 47/15, 1st Dist	2228	12345_1	12/3/2015
12345	Change	anchorage areas note	ANCHORAGE AREAS 110.155 (see note A) Limits and assigned numbers of anchorage areas are shown in magenta. 17 18 18A 19E GENERAL ANCHORAGE	N 40 54' 20.000"	W 073 57' 37.000"	40.90556	-73.96028	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Delete	anchorage area PT 1 OF 3	None	N 40 56' 22.540"	W 073 54' 49.770"	40.93959	-73.91383	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Delete	anchorage area PT 2 OF 3	None	N 40 56' 20.360"	W 073 54' 37.720"	40.93899	-73.91048	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Delete	anchorage area PT 3 OF 3	None	N 40 55' 54.150"	W 073 54' 46.960"	40.93171	-73.91305	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Add	anchorage area label	18	N 40 56' 25.400"	W 073 54' 39.700"	40.94039	-73.91103	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Add	anchorage area PT 1 OF 4	None	N 40 56' 54.000"	W 073 54' 40.000"	40.94833	-73.91111	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Add	anchorage area PT 2 OF 4	None	N 40 56' 51.000"	W 073 54' 24.000"	40.9475	-73.90667	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Add	anchorage area PT 3 OF 4	None	N 40 55' 53.000"	W 073 54' 40.000"	40.93139	-73.91111	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Add	anchorage area PT 4 OF 4	None	N 40 55' 56.000"	W 073 54' 58.000"	40.93222	-73.91611	LNM 17/15, 1st Dist	2228	12345_1	4/23/2015
12345	Delete	Accurate Landmark	STACK   (Chart No. 1: E2)	N 40 56' 51.211"	W 073 54' 01.682"	40.94756	-73.90047	LNM 50/13, 1st Dist	2228	12345_1	12/16/2013
12345	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 50.752"	W 073 54' 00.547"	40.94743	-73.90015	LNM 50/13, 1st Dist	2228	12345_1	12/16/2013
12345	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 48.412"	W 073 54' 02.242"	40.94678	-73.90062	LNM 50/13, 1st Dist	2228	12345_1	12/16/2013
12345	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 46.898"	W 073 54' 03.391"	40.94636	-73.90094	LNM 50/13, 1st Dist	2228	12345_1	12/16/2013
12345	Change	Depth Legend - Hudson River (Alpine Boat Basin) to:	4 ft rep 2013	N 40 56' 44.800"	W 073 55' 05.900"	40.94578	-73.9183	LNM 33/13, 1st Dist	2228	12345_1	8/8/2013
12345	Change	Anchorage Area label:	19E	N 40 51' 01.600"	W 073 57' 02.900"	40.85044	-73.95081	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Change	Anchorage Area Note to:	ANCHORAGE AREAS  110.155 (see note A)  Limits and assigned numbers of anchorage areas are shown in magenta.  17  18A GENERAL ANCHORAGE  19E EAST GENERAL ANCHORAGE	N 40 54' 18.000"	W 073 57' 37.000"	40.905	-73.96028	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Delete	Anchorage Area PT 1 OF 3	(Chart No. 1: N12.1)	N 40 51' 00.050"	W 073 56' 58.720"	40.85001	-73.94965	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Delete	Anchorage Area PT 2 OF 3	(Chart No. 1: N12.1)	N 40 51' 02.690"	W 073 56' 57.670"	40.85075	-73.94936	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Delete	Anchorage Area PT 3 OF 3	(Chart No. 1: N12.1)	N 40 51' 01.060"	W 073 56' 49.340"	40.8503	-73.94704	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Add	Anchorage Area PT 1 OF 3	(Chart No. 1: N12.1)	N 40 51' 00.000"	W 073 56' 58.200"	40.85	-73.9495	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Add	Anchorage Area PT 2 OF 3	(Chart No. 1: N12.1)	N 40 51' 02.500"	W 073 56' 57.400"	40.85069	-73.94928	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Add	Anchorage Area PT 3 OF 3	(Chart No. 1: N12.1)	N 40 51' 00.800"	W 073 56' 49.400"	40.85022	-73.94705	LNM 20/11, 1st Dist	2228	12345_1	5/16/2011
12345	Add	label: Regulated Navigation Area	REGULATED NAVIGATION AREA 165.165 (see note A)	N 40 51' 40.700"	W 073 56' 30.400"	40.86131	-73.94178	LNM 16/11, 1st Dist	2228	12345_1	4/18/2011
12345	Add	label: Regulated Navigation Area	REGULATED NAVIGATION AREA 165.165 (see note A)	N 40 56' 25.600"	W 073 54' 31.500"	40.94044	-73.90875	LNM 16/11, 1st Dist	2228	12345_1	4/18/2011
12345	Delete	Glenwood North Dock Light	Fl R 3s 12ft Priv	N 40 56' 52.400"	W 073 54' 05.400"	40.94789	-73.9015	LNM 16/11, 1st Dist	2228	12345_1	4/13/2011
12345	Delete	Glenwood South Dock Light	Fl R 3s 12ft Priv	N 40 56' 50.000"	W 073 54' 05.900"	40.94722	-73.90164	LNM 16/11, 1st Dist	2228	12345_1	4/13/2011
12345	Add	Wreck in Feet	23 Wk      Chart No. 1: K26	N 40 51' 59.022"	W 073 56' 04.382"	40.86639	-73.93455	LNM 14/11, 1st Dist	2228	12345_1	4/4/2011
12346	Delete	UPPER HUDSON RIVER RESEARCH LTD BUOY B	Y "B" Fl Y 6s Priv	N 40 58' 53.878"	W 073 53' 17.112"	40.98163	-73.88808	LNM 31/16, 1st Dist	2227	12346_1	8/11/2016
12346	Add	anchorage area PT 2 OF 4	None	N 40 56' 54.000"	W 073 54' 40.000"	40.94833	-73.91111	LNM 17/15, 1st Dist	2227	12346_1	4/23/2015
12346	Add	anchorage area PT 3 OF 4	None	N 40 56' 51.000"	W 073 54' 24.000"	40.9475	-73.90667	LNM 17/15, 1st Dist	2227	12346_1	4/23/2015
12346	Add	anchorage area label	ANCHORAGE AREA NO. 18 110.155 (see note A)	N 40 56' 46.400"	W 073 54' 35.400"	40.94622	-73.90984	LNM 17/15, 1st Dist	2227	12346_1	4/23/2015
12346	Add	anchorage area PT 1 OF 4	None	N 40 56' 38.127"	W 073 54' 44.929"	40.94392	-73.91248	LNM 17/15, 1st Dist	2227	12346_1	4/23/2015
12346	Add	anchorage area PT 4 OF 4	None	N 40 56' 38.127"	W 073 54' 27.551"	40.94392	-73.90765	LNM 17/15, 1st Dist	2227	12346_1	4/23/2015
12346	Delete	Accurate Landmark	STACK   (Chart No. 1: E2)	N 40 56' 51.211"	W 073 54' 01.682"	40.94756	-73.90047	LNM 50/13, 1st Dist	2227	12346_1	12/16/2013
12346	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 50.752"	W 073 54' 00.547"	40.94743	-73.90015	LNM 50/13, 1st Dist	2227	12346_1	12/16/2013
12346	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 48.412"	W 073 54' 02.242"	40.94678	-73.90062	LNM 50/13, 1st Dist	2227	12346_1	12/16/2013
12346	Delete	Important Building	(Chart No. 1: D6)	N 40 56' 46.898"	W 073 54' 03.391"	40.94636	-73.90094	LNM 50/13, 1st Dist	2227	12346_1	12/16/2013
12348	Relocate	HUDSON RIVER LTD BUOY 159	G "159" Fl G 2.5s AIS	N 42 21' 00.986"	W 073 47' 28.107"	42.35027	-73.79114	LNM 15/17, 1st Dist	2223	12348_1	4/20/2017
12348	Add	Obstruction in Feet	8 Obstns       	N 42 26' 34.170"	W 073 47' 08.290"	42.44283	-73.78564	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Add	Rock in Feet	9 Rk      	N 42 23' 18.910"	W 073 47' 30.880"	42.38859	-73.79191	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Delete	Channel Limits PT 1 OF 4	Chart No. 1: I20	N 42 29' 16.380"	W 073 47' 11.720"	42.48788	-73.78659	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Delete	Channel Limits PT 2 OF 4	Chart No. 1: I20	N 42 29' 20.740"	W 073 47' 15.110"	42.48909	-73.78753	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Delete	Channel Limits PT 3 OF 4	Chart No. 1: I20	N 42 29' 27.590"	W 073 47' 11.710"	42.491	-73.78658	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Delete	Channel Limits PT 4 OF 4	Chart No. 1: I20	N 42 29' 28.540"	W 073 47' 07.230"	42.49126	-73.78534	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Delete	Depth Legend 	32 ft rep	N 42 29' 23.850"	W 073 47' 11.400"	42.48996	-73.7865	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Add	Sounding in Feet	14	N 42 29' 21.610"	W 073 47' 13.050"	42.48934	-73.78696	LNM 51/16, 1st Dist	2223	12348_1	12/15/2016
12348	Add	ADAMS ISLAND OBSTRUCTION BUOY	W Or C	N 42 44' 23.778"	W 073 41' 17.970"	42.73994	-73.68832	LNM 49/16, 1st Dist	2224	12348_2	12/15/2016
12348	Add	Obstruction in Feet	7 Obstn       	N 42 44' 24.700"	W 073 41' 17.800"	42.7402	-73.68828	LNM 29/16, 1st Dist	2224	12348_2	7/14/2016
12348	Change	Depth Legend - Hudson Anchorage	27 FT 2015	N 42 17' 32.000"	W 073 47' 02.300"	42.29222	-73.78397	LNM 28/16, 1st Dist	2223	12348_1	7/7/2016
12348	Change	tabulation - Hudson River Channel Depths	tabulation - Hudson River Channel Depths	N 42 28' 50.000"	W 073 42' 59.000"	42.48056	-73.71639	LNM 28/16, 1st Dist	2223	12348_1	7/7/2016
12348	Relocate	COEYMANS DIKE BUOY A	W Or "A"	N 42 28' 19.024"	W 073 47' 12.533"	42.47195	-73.78681	LNM 14/16, 1st Dist	2223	12348_1	4/14/2016
12348	Relocate	COEYMANS DIKE BUOY B	W Or "B"	N 42 28' 24.254"	W 073 47' 13.826"	42.4734	-73.78717	LNM 14/16, 1st Dist	2223	12348_1	4/14/2016
12348	Relocate	COEYMANS DIKE BUOY D	W Or "D"	N 42 28' 34.933"	W 073 47' 16.472"	42.47637	-73.78791	LNM 14/16, 1st Dist	2223	12348_1	4/14/2016
12348	Relocate	HUDSON RIVER LTD BUOY 159	G "159" Fl G 2.5s AIS	N 42 20' 59.971"	W 073 47' 23.305"	42.34999	-73.78981	LNM 14/16, 1st Dist	2223	12348_1	4/14/2016
12348	Add	6 ft depth curve PT 1 OF 12	6	N 42 23' 39.200"	W 073 47' 20.800"	42.39422	-73.78911	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 2 OF 12	6	N 42 23' 32.500"	W 073 47' 25.200"	42.39236	-73.79034	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 3 OF 12	6	N 42 23' 27.500"	W 073 47' 26.400"	42.39097	-73.79066	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 4 OF 12	6	N 42 23' 21.100"	W 073 47' 29.900"	42.38919	-73.79164	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 5 OF 12	6	N 42 23' 17.800"	W 073 47' 32.200"	42.38828	-73.79227	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 6 OF 12	6	N 42 23' 10.600"	W 073 47' 35.900"	42.38628	-73.7933	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 7 OF 12	6	N 42 23' 06.800"	W 073 47' 36.900"	42.38522	-73.79359	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 8 OF 12	6	N 42 23' 05.600"	W 073 47' 38.000"	42.38489	-73.79389	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 9 OF 12	6	N 42 22' 58.600"	W 073 47' 38.600"	42.38295	-73.79405	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 10 OF 12	6	N 42 22' 55.800"	W 073 47' 41.300"	42.38217	-73.79481	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 11 OF 12	6	N 42 22' 51.300"	W 073 47' 43.400"	42.38092	-73.79539	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	6 ft depth curve PT 12 OF 12	6	N 42 22' 49.200"	W 073 47' 43.500"	42.38033	-73.79542	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Add	Sounding in Feet	5	N 42 22' 59.700"	W 073 47' 39.500"	42.38325	-73.7943	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Substitute	Sounding in Feet	5 for 27	N 42 23' 27.800"	W 073 47' 27.400"	42.39106	-73.79095	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Substitute	Sounding in Feet	8 for 32	N 42 23' 12.600"	W 073 47' 33.600"	42.38683	-73.79266	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Delete	Sounding in Feet	20	N 42 22' 57.700"	W 073 47' 40.800"	42.38269	-73.79467	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Delete	Sounding in Feet	27	N 42 22' 51.900"	W 073 47' 42.300"	42.38108	-73.79508	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Delete	6 ft depth curve PT 1 OF 2	6	N 42 23' 39.200"	W 073 47' 20.800"	42.39422	-73.78911	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Delete	6 ft depth curve PT 2 OF 2	6	N 42 22' 49.200"	W 073 47' 43.500"	42.38033	-73.79542	LNM 49/15, 1st Dist	2223	12348_1	12/3/2015
12348	Relocate	HUDSON RIVER LTD BUOY 161	G "161" Q G	N 42 21' 24.438"	W 073 47' 30.267"	42.35679	-73.79174	LNM 28/15, 1st Dist	2223	12348_1	7/23/2015
12348	Relocate	COEYMANS DIKE BUOY B	W Or "B" Priv	N 42 28' 24.349"	W 073 47' 13.841"	42.47343	-73.78718	LNM 23/15, 1st Dist	2223	12348_1	6/25/2015
12348	Relocate	HUDSON RIVER LTD BUOY 192	R "192" Q R	N 42 28' 46.642"	W 073 47' 09.762"	42.47962	-73.78604	LNM 22/15, 1st Dist	2223	12348_1	6/18/2015
12348	Delete	magenta channel reach separator PT 1 OF 2	None	N 42 44' 24.250"	W 073 41' 15.900"	42.74007	-73.68775	LNM 24/15, 1st Dist	2224	12348_2	6/11/2015
12348	Delete	magenta channel reach separator PT 2 OF 2	None	N 42 44' 23.800"	W 073 41' 13.000"	42.73994	-73.68694	LNM 24/15, 1st Dist	2224	12348_2	6/11/2015
