Chart	Action	ItemName	ChartingLa	Latitude	Longitude	LatDD	LongDD	PublishedD	Kapp	RNCPanel	RNCPosted
11472	Change	St Lucie River Light 7	Fl G 4s 16ft 5M "7"	N 27 09' 54.329"	W 080 11' 29.640"	27.16509	-80.19157	LNM 05/17, 7th Dist	2931	11472_3	2/9/2017
11472	Change	Indian River (South Section) Light 76	Fl R 4s 12ft 5M "76"	N 27 46' 11.443"	W 080 25' 47.039"	27.76985	-80.42973	LNM 05/17, 7th Dist	291	11472_1	2/9/2017
11472	Change	Indian River (South Section) Light 76	Fl R 4s 12ft 5M "76"	N 27 46' 11.443"	W 080 25' 47.039"	27.76985	-80.42973	LNM 05/17, 7th Dist	292	11472_4	2/9/2017
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 46' 58.890"	W 080 02' 27.170"	26.78303	-80.04088	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 2 ft)	N 26 46' 57.800"	W 080 02' 31.600"	26.78272	-80.04211	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 46' 58.890"	W 080 02' 36.270"	26.78303	-80.04341	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 46' 56.670"	W 080 02' 27.170"	26.78241	-80.04088	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 46' 56.670"	W 080 02' 36.270"	26.78241	-80.04341	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 6 ft)	N 26 45' 00.000"	W 080 02' 36.000"	26.75	-80.04333	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 6 ft)	N 26 45' 00.000"	W 080 02' 36.000"	26.75	-80.04333	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Delete	Sounding in Feet	20	N 26 45' 01.500"	W 080 02' 34.000"	26.75042	-80.04278	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Delete	Sounding in Feet	20	N 26 45' 01.500"	W 080 02' 34.000"	26.75042	-80.04278	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 45' 04.000"	W 080 02' 39.000"	26.75111	-80.04417	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 45' 04.000"	W 080 02' 39.000"	26.75111	-80.04417	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 44' 56.000"	W 080 02' 39.000"	26.74889	-80.04417	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 44' 56.000"	W 080 02' 39.000"	26.74889	-80.04417	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 44' 56.000"	W 080 02' 33.000"	26.74889	-80.0425	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 44' 56.000"	W 080 02' 33.000"	26.74889	-80.0425	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 45' 04.000"	W 080 02' 33.000"	26.75111	-80.0425	LNM 05/17, 7th Dist	298	11472_7	2/2/2017
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 45' 04.000"	W 080 02' 33.000"	26.75111	-80.0425	LNM 05/17, 7th Dist	299	11472_8	2/2/2017
11472	Change	Indian River (South Section) Light 229	Fl G 4s 12ft 5M "229"	N 27 11' 58.991"	W 080 11' 13.992"	27.19972	-80.18722	LNM 50/16, 7th Dist	294	11472_5	12/22/2016
11472	Relocate	Melbourne Channel Light 7	Q G 12ft 4M	N 28 04' 32.131"	W 080 35' 57.282"	28.07559	-80.59924	LNM 50/16, 7th Dist	291	11472_1	12/22/2016
11472	Relocate	Great Pocket Light 14	Fl R 4s 12ft 3M "14"	N 27 08' 28.419"	W 080 09' 44.180"	27.14123	-80.16227	LNM 49/16, 7th Dist	294	11472_5	12/15/2016
11472	Relocate	Jupiter Inlet Buoy 2	R N "2"	N 26 56' 50.333"	W 080 04' 50.171"	26.94732	-80.0806	LNM 49/16, 7th Dist	295	11472_9	12/15/2016
11472	Relocate	Jupiter Inlet Light 1	Fl G 4s 16ft 5M "1"	N 26 56' 45.480"	W 080 04' 47.564"	26.94597	-80.07988	LNM 49/16, 7th Dist	295	11472_9	12/15/2016
11472	Change	Great Pocket Light 14	Fl R 4s 12ft 5M "14"	N 27 08' 28.419"	W 080 09' 44.180"	27.14123	-80.16227	LNM 49/16, 7th Dist	294	11472_5	12/15/2016
11472	Delete	Sounding in Feet	87	N 26 52' 52.800"	W 080 01' 27.200"	26.88133	-80.02422	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Delete	Sounding in Feet	70	N 26 52' 51.500"	W 080 02' 11.300"	26.88097	-80.03647	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 25 ft)	N 26 52' 35.890"	W 080 01' 47.600"	26.87664	-80.02989	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Delete	Sounding in Feet	79	N 26 52' 27.700"	W 080 01' 35.500"	26.87436	-80.02653	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Delete	Sounding in Feet	74	N 26 52' 37.300"	W 080 01' 56.400"	26.87703	-80.03233	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Delete	Sounding in Feet	77	N 26 52' 11.000"	W 080 01' 50.900"	26.86972	-80.03081	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 53' 06.000"	W 080 01' 23.000"	26.885	-80.02306	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 52' 06.000"	W 080 01' 23.000"	26.86833	-80.02306	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 52' 06.000"	W 080 02' 12.000"	26.86833	-80.03667	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 53' 06.000"	W 080 02' 12.000"	26.885	-80.03667	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Delete	Sounding in Feet	81	N 26 52' 54.200"	W 080 01' 46.200"	26.88172	-80.0295	LNM 50/16, 7th Dist	295	11472_9	12/8/2016
11472	Change	Depth Legend - LAKE WORTH INLET SOUTHERN TURNING BASIN to:	27 SEP 2015	N 26 46' 06.000"	W 080 02' 55.000"	26.76833	-80.04861	LNM 43/16, 7th Dist	298	11472_7	10/20/2016
11472	Change	Depth Legend - LAKE WORTH INLET NORTHERN TURNING BASIN to:	19 FT SEP 2015	N 26 46' 14.000"	W 080 03' 00.000"	26.77056	-80.05	LNM 43/16, 7th Dist	298	11472_7	10/20/2016
11472	Change	Depth Legend - LAKE WORTH INLET INNER CHANNEL to:	32 1/2 FT SEP 2015	N 26 46' 20.000"	W 080 01' 53.000"	26.77222	-80.03139	LNM 43/16, 7th Dist	298	11472_7	10/20/2016
11472	Change	Depth Legend - LAKE WORTH INLET ENTRANCE CHANNEL to:	33 1/2 FT SEP 2015	N 26 46' 15.000"	W 080 02' 31.000"	26.77083	-80.04195	LNM 43/16, 7th Dist	298	11472_7	10/20/2016
11472	Relocate	St Lucie Inlet Light 4	Fl R 2.5s 16ft 5M "4"	N 27 10' 03.289"	W 080 08' 56.177"	27.16758	-80.14894	LNM 36/16, 7th Dist	294	11472_5	9/15/2016
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 50 ft)	N 26 40' 06.530"	W 080 00' 47.670"	26.66848	-80.01324	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 2 OF 8	Chart No. 1: K46.2	N 26 41' 19.000"	W 080 01' 51.000"	26.68861	-80.03083	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 3 OF 8	Chart No. 1: K46.2	N 26 41' 19.000"	W 080 01' 38.000"	26.68861	-80.02722	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 4 OF 8	Chart No. 1: K46.2	N 26 40' 48.000"	W 080 01' 40.000"	26.68	-80.02778	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 5 OF 8	Chart No. 1: K46.2	N 26 40' 48.000"	W 080 01' 13.000"	26.68	-80.02028	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 6 OF 8	Chart No. 1: K46.2	N 26 40' 21.000"	W 080 01' 13.000"	26.6725	-80.02028	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 7 OF 8	Chart No. 1: K46.2	N 26 40' 20.700"	W 080 00' 56.300"	26.67242	-80.01564	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 40' 20.700"	W 080 00' 56.300"	26.67242	-80.01564	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 40' 21.000"	W 080 00' 40.000"	26.6725	-80.01111	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Obstruction in Feet PT 1 OF 4	Obstn (rep 17 ft)       Chart No. 1: K41	N 26 40' 53.220"	W 080 01' 48.530"	26.68145	-80.03014	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Obstruction in Feet PT 2 OF 4	Obstn (rep 17 ft)       Chart No. 1: K41	N 26 40' 48.630"	W 080 01' 49.570"	26.68018	-80.03043	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Obstruction in Feet PT 3 OF 4	Obstn (rep 17 ft)       Chart No. 1: K41	N 26 40' 48.790"	W 080 01' 51.960"	26.68022	-80.0311	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Obstruction in Feet PT 4 OF 4	Obstn (rep 17 ft)       Chart No. 1: K41	N 26 40' 53.180"	W 080 01' 50.210"	26.68144	-80.03062	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 1 OF 6	Chart No. 1: K46.2	N 26 40' 29.940"	W 080 01' 41.960"	26.67498	-80.02832	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 2 OF 6	Chart No. 1: K46.2	N 26 41' 19.030"	W 080 01' 42.270"	26.68862	-80.02841	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 3 OF 6	Chart No. 1: K46.2	N 26 41' 19.000"	W 080 01' 38.000"	26.68861	-80.02722	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 4 OF 6	Chart No. 1: K46.2	N 26 40' 48.000"	W 080 01' 40.000"	26.68	-80.02778	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 5 OF 6	Chart No. 1: K46.2	N 26 40' 47.740"	W 080 01' 36.000"	26.67993	-80.02666	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Delete	Dotted Fish Haven PT 6 OF 6	Chart No. 1: K46.2	N 26 40' 30.070"	W 080 01' 36.060"	26.67502	-80.02668	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 10 ft)	N 26 40' 00.200"	W 080 01' 26.000"	26.66672	-80.02389	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 1 OF 8	Chart No. 1: K46.2	N 26 40' 00.400"	W 080 01' 57.880"	26.66678	-80.03275	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 8 OF 8	Chart No. 1: K46.2	N 26 39' 56.560"	W 080 00' 57.540"	26.66571	-80.01598	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 39' 56.560"	W 080 00' 57.540"	26.66571	-80.01598	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 39' 55.420"	W 080 00' 40.490"	26.66539	-80.01125	LNM 31/16, 7th Dist	296	11472_10	7/28/2016
11472	Change	Lake Worth Creek Light 8	Fl R 4s 16ft 5M "8"	N 26 56' 42.321"	W 080 05' 24.147"	26.94509	-80.09004	LNM 25/16, 7th Dist	297	11472_6	6/30/2016
11472	Change	Lake Worth Creek Light 8	Fl R 4s 16ft 5M "8"	N 26 56' 42.321"	W 080 05' 24.147"	26.94509	-80.09004	LNM 25/16, 7th Dist	295	11472_9	6/30/2016
11472	Relocate	Indian River (South Section) Daybeacon 166	R "166"	N 27 33' 59.570"	W 080 21' 02.187"	27.56655	-80.35061	LNM 23/16, 7th Dist	292	11472_4	6/16/2016
11472	Relocate	Indian River (South Section) Light 164	Fl R 4s 16ft 5M "164"	N 27 34' 09.527"	W 080 21' 07.848"	27.56931	-80.35218	LNM 23/16, 7th Dist	292	11472_4	6/16/2016
11472	Relocate	Indian River (South Section) Light 192	Fl R 4s 16ft 5M "192"	N 27 25' 26.568"	W 080 18' 14.260"	27.42405	-80.30396	LNM 23/16, 7th Dist	292	11472_4	6/16/2016
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 26 41' 24.000"	W 080 02' 39.000"	26.69	-80.04417	LNM 25/16, 7th Dist	296	11472_10	6/16/2016
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 26 41' 08.000"	W 080 02' 39.000"	26.68556	-80.04417	LNM 25/16, 7th Dist	296	11472_10	6/16/2016
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 26 41' 08.000"	W 080 02' 45.000"	26.68556	-80.04583	LNM 25/16, 7th Dist	296	11472_10	6/16/2016
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 26 41' 24.000"	W 080 02' 45.000"	26.69	-80.04583	LNM 25/16, 7th Dist	296	11472_10	6/16/2016
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven	N 26 41' 16.000"	W 080 02' 42.000"	26.68778	-80.045	LNM 25/16, 7th Dist	296	11472_10	6/16/2016
11472	Change	Lake Worth Inlet Light 12	Fl R 4s 12ft 5M "12"	N 26 46' 11.020"	W 080 02' 51.748"	26.76973	-80.04771	LNM 22/16, 7th Dist	298	11472_7	6/9/2016
11472	Change	Lake Worth North Light 36	Fl R 4s 16ft 5M "36"	N 26 47' 12.750"	W 080 02' 45.900"	26.78687	-80.04608	LNM 22/16, 7th Dist	298	11472_7	6/9/2016
11472	Change	Lake Worth North Light 36	Fl R 4s 16ft 5M "36"	N 26 47' 12.750"	W 080 02' 45.900"	26.78687	-80.04608	LNM 22/16, 7th Dist	295	11472_9	6/9/2016
11472	Change	Singer Island Channel Light 5	Fl G 4s 16ft 5M "5"	N 26 46' 53.433"	W 080 02' 29.080"	26.78151	-80.04141	LNM 22/16, 7th Dist	298	11472_7	6/9/2016
11472	Relocate	Lake Worth Inlet Light 12	Fl R 4s 12ft 5M "12"	N 26 46' 11.020"	W 080 02' 51.748"	26.76973	-80.04771	LNM 22/16, 7th Dist	298	11472_7	6/9/2016
11472	Relocate	Indian River (South Section) Daybeacon 109	G "109"	N 27 43' 27.711"	W 080 23' 45.309"	27.72436	-80.39592	LNM 20/16, 7th Dist	292	11472_4	5/26/2016
11472	Relocate	Indian River (South Section) Daybeacon 59	G "59"	N 27 51' 38.978"	W 080 28' 54.575"	27.86083	-80.48183	LNM 20/16, 7th Dist	291	11472_1	5/26/2016
11472	Relocate	Indian River (South Section) Daybeacon 73	G "73"	N 27 47' 07.515"	W 080 26' 23.757"	27.78542	-80.43993	LNM 20/16, 7th Dist	291	11472_1	5/26/2016
11472	Relocate	Indian River (South Section) Daybeacon 83	G "83"	N 27 45' 32.392"	W 080 24' 41.696"	27.759	-80.41158	LNM 20/16, 7th Dist	292	11472_4	5/26/2016
11472	Relocate	Indian River (South Section) Daybeacon 34A	R "34A"	N 27 56' 13.819"	W 080 31' 27.332"	27.93717	-80.52426	LNM 19/16, 7th Dist	291	11472_1	5/19/2016
11472	Relocate	Indian River (South Section) Light 53	Fl G 4s 12ft 5M "53"	N 27 53' 18.496"	W 080 29' 39.197"	27.88847	-80.49422	LNM 19/16, 7th Dist	291	11472_1	5/19/2016
11472	Add	Shoaling reported	Shoaling rep to 4ft PA	N 27 27' 21.246"	W 080 19' 03.408"	27.4559	-80.31761	LNM 18/16, 7th Dist	293	11472_2	5/12/2016
11472	Relocate	Hobe Sound Light 43	Fl G 4s 16ft 5M "43"	N 27 00' 28.812"	W 080 05' 42.618"	27.008	-80.09517	LNM 17/16, 7th Dist	294	11472_5	5/5/2016
11472	Relocate	Indian River (South Section) Light 21	Fl G 4s 12ft 4M "21"	N 27 59' 28.290"	W 080 32' 23.585"	27.99119	-80.53989	LNM 17/16, 7th Dist	291	11472_1	5/5/2016
11472	Relocate	South Jupiter Narrows Daybeacon 28	R "28"	N 27 04' 59.883"	W 080 07' 49.275"	27.0833	-80.13036	LNM 17/16, 7th Dist	294	11472_5	5/5/2016
11472	Change	St Lucie River Light 13	Fl G 4s 16ft 5M "13"	N 27 10' 18.184"	W 080 11' 47.593"	27.17172	-80.19656	LNM 11/16, 7th Dist	2931	11472_3	3/24/2016
11472	Change	Lake Worth Inlet Light 11	Fl G 4s 16ft 5M "11"	N 26 46' 07.674"	W 080 02' 40.216"	26.7688	-80.0445	LNM 04/16, 7th Dist	298	11472_7	1/28/2016
11472	Add	Note - SEDIMENT TRAPS to:	Sediment traps  are  designed   to  delay  shoaling of  the  navigable   portion  of   a  channel  by   trapping   advancing littoral  material.  Sediment traps may shoal at a rapid rate spilling over into the adjacent navigation channel, therefore, mariners should exercise caution when operating near them.     	N 26 51' 02.290"	W 080 02' 53.710"	26.85064	-80.04826	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 1 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.560"	W 080 01' 51.740"	26.77293	-80.03104	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 1 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.560"	W 080 01' 51.740"	26.77293	-80.03104	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 2 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 23.050"	W 080 01' 51.700"	26.77307	-80.03103	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 2 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 23.050"	W 080 01' 51.700"	26.77307	-80.03103	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 3 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.960"	W 080 01' 48.340"	26.77304	-80.0301	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 3 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.960"	W 080 01' 48.340"	26.77304	-80.0301	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 4 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 30.430"	W 080 01' 48.160"	26.77512	-80.03004	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 4 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 30.430"	W 080 01' 48.160"	26.77512	-80.03004	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 5 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 30.270"	W 080 01' 42.090"	26.77508	-80.02836	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 5 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 30.270"	W 080 01' 42.090"	26.77508	-80.02836	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Channel Limits PT 6 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.330"	W 080 01' 42.370"	26.77287	-80.02843	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Channel Limits PT 6 OF 6	Settling Basin (see note)    Chart No. 1: I20	N 26 46' 22.330"	W 080 01' 42.370"	26.77287	-80.02843	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Delete	Sounding in Feet	All soundings and depth curves inside the Settling Basin.	N 26 46' 26.670"	W 080 01' 45.390"	26.77407	-80.02927	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Delete	Sounding in Feet	All soundings and depth curves inside the Settling Basin.	N 26 46' 26.670"	W 080 01' 45.390"	26.77407	-80.02927	LNM 03/16, 7th Dist	295	11472_9	1/14/2016
11472	Add	Note - SEDIMENT TRAPS to:	Sediment traps are designed to delay shoaling of the navigable portion of a channel by trapping advancing littoral material. Sediment traps may shoal at a rapid rate spilling over into the adjacent navigation channel, therefore, mariners should exercise caution when operating near them. 	N 26 46' 46.970"	W 080 02' 07.980"	26.77971	-80.03555	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Change	Depth Legend to: 32 FT JUN 2015	32 FT JUN 2015	N 26 46' 15.000"	W 080 02' 31.000"	26.77083	-80.04195	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Change	Depth Legend to: 33 FT JUN 2015	33 FT JUN 2015	N 26 46' 20.000"	W 080 01' 53.000"	26.77222	-80.03139	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Add	Obstruction in Feet	10 Obstn       Chart No. 1: K41	N 26 46' 12.918"	W 080 01' 59.928"	26.77025	-80.03331	LNM 03/16, 7th Dist	298	11472_7	1/14/2016
11472	Change	Lake Worth North Light 27	Fl G 4s 12ft 5M "27"	N 26 49' 36.566"	W 080 03' 14.996"	26.82682	-80.05417	LNM 51/15, 7th Dist	295	11472_9	12/31/2015
11472	Relocate	Jupiter Sound Daybeacon 57	G "57"	N 26 57' 53.322"	W 080 04' 51.858"	26.96481	-80.08107	LNM 47/15, 7th Dist	295	11472_9	11/26/2015
11472	Change	Indian River (South Section) Light 28	Fl R 4s 16ft 5M "28"	N 27 57' 33.806"	W 080 31' 58.583"	27.95939	-80.53294	LNM 47/15, 7th Dist	291	11472_1	11/26/2015
11472	Change	Indian River (South Section) Light 44	Fl R 4s 12ft 5M "44"	N 27 54' 45.370"	W 080 30' 52.961"	27.9126	-80.51471	LNM 47/15, 7th Dist	291	11472_1	11/26/2015
11472	Change	Indian River (South Section) Light 51	Fl G 4s 16ft 5M "51"	N 27 53' 59.591"	W 080 30' 05.279"	27.89989	-80.50146	LNM 47/15, 7th Dist	291	11472_1	11/26/2015
11472	Change	Indian River (South Section) Light 53	Fl G 4s 12ft 5M "53"	N 27 53' 18.339"	W 080 29' 39.051"	27.88843	-80.49418	LNM 47/15, 7th Dist	291	11472_1	11/26/2015
11472	Change	Indian River (South Section) Light 60	Fl R 4s 12ft 5M "60"	N 27 51' 37.432"	W 080 28' 56.328"	27.8604	-80.48232	LNM 47/15, 7th Dist	291	11472_1	11/26/2015
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 6 ft)	N 27 22' 31.150"	W 080 14' 58.960"	27.37532	-80.24971	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 27 22' 43.460"	W 080 15' 04.440"	27.37874	-80.25124	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 27 22' 18.670"	W 080 14' 51.650"	27.37185	-80.24768	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 27 22' 18.060"	W 080 14' 53.060"	27.37168	-80.24807	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 27 22' 42.850"	W 080 15' 05.850"	27.37857	-80.25163	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 1 OF 4	Chart No. 1: K46.2	N 27 19' 45.150"	W 080 13' 37.780"	27.32921	-80.22716	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 2 OF 4	Chart No. 1: K46.2	N 27 19' 36.740"	W 080 13' 34.750"	27.32687	-80.22632	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 3 OF 4	Chart No. 1: K46.2	N 27 19' 35.990"	W 080 13' 37.360"	27.32666	-80.22704	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven PT 4 OF 4	Chart No. 1: K46.2	N 27 19' 44.400"	W 080 13' 40.400"	27.329	-80.22789	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Add	Dotted Fish Haven Label	Obstn Fish Haven (auth min 6 ft)	N 27 19' 40.660"	W 080 13' 37.570"	27.32796	-80.2271	LNM 47/15, 7th Dist	294	11472_5	11/19/2015
11472	Change	Lake Worth Creek Light 11	Fl G 4s 16ft 5M "11"	N 26 56' 27.617"	W 080 05' 10.738"	26.941	-80.08632	LNM 44/15, 7th Dist	297	11472_6	11/12/2015
11472	Change	Lake Worth Creek Light 11	Fl G 4s 16ft 5M "11"	N 26 56' 27.617"	W 080 05' 10.738"	26.941	-80.08632	LNM 44/15, 7th Dist	295	11472_9	11/12/2015
11472	Change	Indian River (South Section) Light 223	Fl G 4s 16ft 5M "223"	N 27 13' 49.135"	W 080 12' 18.369"	27.23032	-80.2051	LNM 42/15, 7th Dist	294	11472_5	10/29/2015
11472	Change	Indian River (South Section) Light 231	Fl G 4s 12ft 5M "231"	N 27 11' 27.292"	W 080 11' 05.340"	27.19091	-80.18481	LNM 42/15, 7th Dist	2931	11472_3	10/29/2015
11472	Change	Indian River (South Section) Light 233	Fl G 4s 12ft 5M "233"	N 27 11' 00.541"	W 080 11' 02.223"	27.18348	-80.18395	LNM 42/15, 7th Dist	2931	11472_3	10/29/2015
11472	Change	Indian River (South Section) Light 236	Q R 16ft 4M "236"	N 27 10' 37.060"	W 080 11' 06.295"	27.17696	-80.18508	LNM 42/15, 7th Dist	2931	11472_3	10/29/2015
